Commit message,Class
"Change show hierarchy  It uses to go like this:   ShowOption extends Object   Show extends ShowOption   LocalShow extends Show   FailedShow extends LocalShow  Now  it goes like this:   ShowOption extends Object   FailedShow extends ShowOption   Show    formerly LocalShow    extends ShowOption   Series    formerly Show    extends Show  So  places that are supposed to be able to take either a FailedShow or a Show now must accept a ShowOption.  But other places that still take a Show  can now be guaranteed that the object they get is not a FailedShow.  As mentioned  the class that is now """"Show"""" is what used to be a """"LocalShow"""".  Reversing the inheritance makes more sense.  There is no place that took a LocalShow but couldn t use a (provider recognized) Show.  But classes like ListingsLookup only make sense with a non local show.  Now it uses """"Series""""  so there is no worry about it getting a non Series Show.  A FileEpisode no longer accepts a FailedShow.  When we fail to get a Show to map to the FileEpisode  we call setEpisodeShow() with null  which updates the seriesStatus.  We no longer have to check for having a FailedShow in the actualShow slot  though we still need to check for it being null.  When we re using instances of Series  also change variables and comments to refer to """"series"""" rather than """"show"""". ",push down
[NGRINDER 718] Clean the thread rampup code,push down
RF change in API,push down
"Resolve  168: Add tomcat8 support.  Thanx @h0nIg (Hans Joachim Kliemeck) and @cyrille leclerc (Cyrille Le Clerc).  See also pull requests  28 and  30  Tomcat8 now redirects with 303 instead of 302. For 303 httpclient automatically redirects  so httpclient must be asked not to do so  additionally the status code checks in TestUtils needed to be extended for 303.  Change context path to """""""" to get rid of tomcat8 //login workaround ",push down
Clean up 2.10 version of `TokenStreamFactory` to be upwards compatible with 3.0 one,push down
Some refactoring of router classes,push down
more Http and Net refactoring,push down
improved /give command (closes  72),push down
o refactored Resource abstraction (again!!) now less retarded  but still not 100% as I would like. Unfortunately this actually breaks the API of all previous 2.0 releases :( o Added support for registering full json files on a key and environment. Kind of made the api breakage worth it :),push down
Move trx message base to the core message project,push down
Rename  add noop dispatcher  cleanup,push down
Rewrite,push down
Fix sequence name type,push down
Change configuration format to get rid of settings on OutputWriters. Instead be explicit about settings for each output writer. This should allow to simplify quite a bit the code related to settings  have OutputWriter self document their options (well  you still have to look at the code).  While the code compiles and should be iso functional  this refactoring is not completed yet. Only BaseOutputWriter has been refactored (with impacts on others classes). More work needs to be performed.  The refactoring is backward compatible. This introduces a bit too much work in the constructor  which is not terribly readable. Partly that s the price to pay for backward compatibility  partly this could be cleaned up and abstracted away.,push down
Move JBidwatcher specific stuff from the general purpose JConfig library to the JBidwatcher specific JConfig library.,push down
[java] Deprecated CommentUtil  move parts to AST Comment  fix FormalComment,push down
"refactored the """"Cov build"""" post command & """"Cov analyze"""" post command. ",push down
o Upadated surefire 2.7.1 SNAPSHOT to build with 2.7  Removed all dead code that had to be left in there because surefire cannot currently be isolated from itself.  git svn id: https://svn.apache.org/repos/asf/maven/surefire/trunk@1051292 13f79535 47bb 0310 9956 ffa450edef68,push down
Introduced RandomDataProviderStrategy interface as extension to DataProviderStrategy and pulled up few methods in AbstractRandomDataProviderStrategy to this new interface.,push down
Re design a new data structure of BSPMessage  git svn id: https://svn.apache.org/repos/asf/incubator/hama/trunk@1088939 13f79535 47bb 0310 9956 ffa450edef68,push down
* Argument parsing is now done with JCommander (syntax is more compact and easier to evolve than commons cli) * Introduced ExecutorServices to execute queries and to process results  Still to do: * Registration and unregistration of mbeans is still pretty ugly,push down
Resolved issue: DIRMINA 547   Reduce unnecessary thread creation and destruction caused by IdleStatusChecker * IdleStatusChecker is not a singleton anymore * One AbstractIoService has one IdleStatusChecker thread * An IdleStatusChecker thread starts automatically when a new service is created  and stops when the service is disposed.    git svn id: https://svn.apache.org/repos/asf/mina/trunk@635930 13f79535 47bb 0310 9956 ffa450edef68,push down
convert Force from class to interface  comment methods in Force  remove @Override  add unimplemented methods  and remove empty constructors.,push down
HTTPCLIENT 1824: asynchronous HTTP cache executor to use asynchronous HTTP cache APIs; changed algorithm of the backend response freshness check (both classic and async cache implementations),push down
ENGINE 750: Fixes after code review,push down
Creates a single center NOD1 from real live data.  git svn id: http://svn.mkgmap.org.uk/mkgmap/branches/nod@661 25d90789 57f7 4ee0 8453 03a3dfeeeb22,push down
Fixing a bunch of JMS compliance issues.,push down
removed web app from this git repository,push down
Extend functionality of ResourceManager to be able to handle IPv4 and IPv6 multicast addresses.,push down
Clean up a bunch of stuff  import completer impls from gshell,push down
Build fixes.  472,push down
"Scaling down the use of """"Parsing"""". Refactored most of it into the  parser superclass.",push down
insignificant cleanup [ci skip],push down
Ongoing refactoring  PMD rules to check code structure,push down
Refactored AbstractName  MessageIdKind/Name and NameCollector.,push down
A few minor improvements to probes,push down
RF 9309: Move panels to CDK,push down
wcet: Add ObjectCacheAnalysisDemo  refactor RecursiveAnalysis for reuse,push down
using the Jangaroo parsing infrastructure; all tests green; getters inherited,push down
Factory Instantation of Destination Objects  Added the ability to create translation targets using a factory. In particular  this allows the substitution of subclasses or implementations of an interface within a translation.  This has particular merit with translation of parallel hierarchies  although it also has value when defining classes with interface based properties and the like.  Closes  75  for now; although I may soon want to do the same thing but for collection properties.,push down
moved checkEventSequence() to FlushTest,push down
In order to develop invenio  refactored aqp to be abstract,push down
NUTCH 134 : Added a summarizer extension point and two enxtensions: * summary basic is the current nutch implementation moved into a plugin * summary lucene a raw version of a summarizer plugin based on lucene highlighter   git svn id: https://svn.apache.org/repos/asf/lucene/nutch/trunk@405165 13f79535 47bb 0310 9956 ffa450edef68,push down
Test refactored so it s possible to test with different classpaths,push down
SC QCADOOMES 1928 Refactored production scheduling and some other fixes.,push down
More work on database  bug fixes,push down
First set of changes towards a massive refactoring of the AuctionServer class  to be more specific  more testable  and more sane.  git svn id: svn://svn.jbidwatcher.com/jbidwatcher/trunk@48 b1acfa68 eb39 11db b167 a3a8cd6b847e,push down
few fixes and native sources updated to 1.6.4,push down
Adding classes for creating the conjunction or disjunction of two queries + testcase   Because of this  change QueryResult into an interface   Make use of the BinaryPrefixComparator to enable all tests to run  though this relies on patching HBase with HBASE 2211. (just for once  I m taking the liberty to commit this anyway since I m the only one working on this).   git svn id: svn+ssh://dev.outerthought.org/outerthought/lilyproject/projects/lily/trunk@3846 b80d95f8 e103 0410 bd55 e03a9dc29394,push down
refactor exceptions for plugin management.,push down
mods to reflect client < > account chooser protocol  and refactoring...,push down
Refactored out the G2DGLCanvas so it has a simple implementation of just rendering as a canvas  not an entire JComponent hierarchy.,push down
editor layout was customized for Experiment and ArrayDesign,push down
Refactor the cli module,push down
Changed central weights not to have colouring in the actual weight cells.,push down
Improve MultiCommand to be reviewed more precisely to handle displayUi correctly,push down
Refactored mod chests/inventories compatibility,push down
"Refactoring  to make nexusUrl non needed.  There was a mess  this change should clean it up a bit. Out of 4 strategies we have  """"deferred"""" and """"direct"""" strategies does not tamper with REST  they should be able to work without specified nexusUrl in plugin configuration. On the other hand  the """"image"""" and """"staging"""" strategies do use REST (former to close and latter fully uses the V2 REST API of Staging).  Now class hierarchy is cleaned up too  non client users extend AbstractDeployStrategy while client users extend AbstractStagingDeployStrategy. ",push down
HV 1667 Create an interface for BeanMetaDataManager,push down
removed a bunch of unused jars and other files.   Added MatchingTurboFilter which takes over some responsability from TurboFilter   Added corresponding test cases,push down
Refactored projector as regular subprotocol visitor.  Refactored debug printing for projections.,push down
Refactored NameNode classes.,push down
Fixed path to update lb extension,push down
"Proceed to create the new layout for the ToolbarGroupDodckStation """"new version"""". In this purpose the prepareDrop method which generates a DropInfo class and the drop methods which use it are now defined in the subclasses an no more AbstractToolbarDockStation class itself. ",push down
* Reworked Processor object. * optimized the number of thread used by the application (limited on win32 JVM). * added ThreadUtil.runSingle(..) to run a single instance of a process (same as the previous bgRunSingle()). * SequenceUtil.scale(..) now correctly update pixel size information. * fixed XLSUtil error message. * cleanup,push down
Enhanced PmBean cache cleanup.,push down
Start fix problem with docx header/footer by using master page manager.,push down
[MSUREFIRE 23] refactor pojo only methods into pojo test set  and create TestNGXmlTestSuite  git svn id: https://svn.apache.org/repos/asf/maven/surefire/branches/surefire testng@383108 13f79535 47bb 0310 9956 ffa450edef68,push down
Implement basic margin collapsing / Various refactorings in preparation for shrink to fit / Add hack to treat auto margins as zero,push down
Introduced interface for ParticleMover. We are expecting DistributedParticleMover in the future.,push down
TTALE 176: Completed patch as supplied on the JIRA task. Modified the API and documentation to allow for custom reports properly. Also removed package level reports temporarily so that work on topic branches can commence properly.,push down
Added apache commons net lib for LAOS TFTP Laos: TFTP support (untested) Added: LibInfo class with Version and Driver Information Added: Moved JUnit tests (old and stupid) from VisiCut Added: getDriverName() method to LaserCutter interface Changed: EpilogCutter splittet into EpilogZing and EpilogHelix,push down
